name	ensembl_id	chromosome	position	length	source	type
AC092587.1	ENSG00000273155	2	99154997	40300	havana	protein_coding
AC092647.5	ENSG00000249773	7	55887276	67962	havana	protein_coding
AC092718.3	ENSG00000260643	16	-81096296	42709	havana	protein_coding
AC092718.8	ENSG00000284512	16	-81096284	73968	havana	protein_coding
AC092821.1	ENSG00000214776	12	9467551	108723	ensembl_havana	protein_coding
AC092835.1	ENSG00000233757	2	95207534	52239	havana	protein_coding
AC093155.3	ENSG00000267561	1	86993008	176195	havana	protein_coding
AC093227.3	ENSG00000267552	19	-37719188	29323	havana	protein_coding
AC093423.3	ENSG00000271949	1	89633139	300110	havana	protein_coding
AC093525.1	ENSG00000259784	16	2513964	13990	havana	protein_coding
AC093525.2	ENSG00000260272	16	2496031	24186	havana	protein_coding
AC093668.1	ENSG00000270249	7	-102592444	50943	havana	protein_coding
AC093762.1	ENSG00000284635	2	227745844	836	havana	protein_coding
AC093762.2	ENSG00000284718	2	227728334	290	havana	protein_coding
AC093762.3	ENSG00000284725	2	-227724757	317	havana	protein_coding
AC093899.2	ENSG00000251569	2	169479479	46442	havana	protein_coding
AC096582.3	ENSG00000283247	7	-45873082	13074	havana	protein_coding
AC096887.1	ENSG00000272305	3	-53099453	130334	havana	protein_coding
AC097372.1	ENSG00000250673	4	146214514	16363	havana	protein_coding
AC097495.1	ENSG00000283586	2	68921247	5586	havana	polymorphic_pseudogene
AC097637.1	ENSG00000173366	3	-52231190	10109	havana	protein_coding
AC097662.2	ENSG00000284629	2	-227387949	266	havana	protein_coding
AC098484.3	ENSG00000283580	1	42767291	27201	havana	protein_coding
AC098650.1	ENSG00000283563	3	28349177	1418359	havana	protein_coding
AC098850.4	ENSG00000266302	17	16690260	114192	havana	protein_coding
AC099329.3	ENSG00000280571	3	-42804518	47341	havana	protein_coding
AC099489.1	ENSG00000188897	16	-11523588	163743	havana	protein_coding
AC099518.3	ENSG00000261427	16	19114001	59576	havana	protein_coding
AC099811.2	ENSG00000267261	17	-42154916	35242	havana	protein_coding
AC099850.2	ENSG00000265303	17	59197565	17660	havana	protein_coding
AC100868.1	ENSG00000258417	8	-132085655	61417	havana	protein_coding
AC104109.3	ENSG00000272772	5	-134226071	58901	havana	protein_coding
AC104151.1	ENSG00000261833	16	76553416	266207	havana	protein_coding
AC104304.1	ENSG00000283877	3	46581149	36076	havana	protein_coding
AC104452.1	ENSG00000283189	3	-49429314	12537	havana	protein_coding
AC104532.1	ENSG00000267314	19	5904840	9866	havana	protein_coding
AC104581.1	ENSG00000179859	17	-7916276	2952	havana	protein_coding
AC104581.3	ENSG00000262730	17	-7930622	4691	havana	protein_coding
AC104662.2	ENSG00000281028	4	25160662	116643	havana	protein_coding
AC104836.1	ENSG00000189195	1	92080304	104420	havana	protein_coding
AC105001.2	ENSG00000258724	8	-10839847	114448	havana	protein_coding
AC105052.1	ENSG00000205236	7	-102642869	60346	havana	protein_coding
AC106774.10	ENSG00000284552	5	17486230	598	havana	protein_coding
AC106774.5	ENSG00000284042	5	17528668	596	havana	protein_coding
AC106774.6	ENSG00000284234	5	17525234	596	havana	protein_coding
AC106774.7	ENSG00000284283	5	17521800	596	havana	protein_coding
AC106774.8	ENSG00000284373	5	17498230	596	havana	protein_coding
AC106774.9	ENSG00000284439	5	17518366	596	havana	protein_coding
AC106782.1	ENSG00000258130	16	-30209071	4755	havana	protein_coding
AC106886.5	ENSG00000282034	16	30704066	41102	havana	protein_coding
AC107871.1	ENSG00000260007	15	-68229718	45686	ensembl_havana	protein_coding
AC108488.2	ENSG00000255767	2	-3547957	15973	havana	protein_coding
AC108750.1	ENSG00000283434	3	88338412	129149	havana	protein_coding
AC108941.2	ENSG00000284695	4	-69847786	37006	havana	protein_coding
AC109583.3	ENSG00000284672	3	-46812558	70466	havana	protein_coding
AC110275.1	ENSG00000254673	8	43018423	58910	havana	protein_coding
AC112229.3	ENSG00000257207	2	-110473075	70141	havana	protein_coding
AC112484.1	ENSG00000187695	3	-128971330	61456	havana	protein_coding
AC113189.6	ENSG00000283439	17	7428902	3859	havana	protein_coding
AC113331.2	ENSG00000273085	11	5069571	925	havana	polymorphic_pseudogene
AC113554.2	ENSG00000264813	17	63484822	37025	havana	protein_coding
AC114296.1	ENSG00000250378	5	135812666	13917	havana	protein_coding
AC114490.2	ENSG00000271741	1	-35031741	50208	havana	protein_coding
AC115220.1	ENSG00000241149	7	63998873	17256	havana	protein_coding
AC116366.3	ENSG00000283782	5	132410831	235247	havana	protein_coding
AC116565.1	ENSG00000273238	4	-576300	2420	havana	protein_coding
AC117457.1	ENSG00000275163	3	178419122	424177	havana	protein_coding
AC118470.1	ENSG00000239395	1	-247723764	11951	havana	protein_coding
AC118553.2	ENSG00000283761	1	99970010	113310	havana	protein_coding
AC119396.1	ENSG00000263264	19	7348942	34442	havana	protein_coding
AC119674.2	ENSG00000284686	1	-56524495	351062	havana	protein_coding
AC120057.3	ENSG00000262526	17	-7244635	4208	havana	protein_coding
AC120114.5	ENSG00000281348	16	29817238	13388	havana	protein_coding
AC124312.1	ENSG00000214265	15	24955033	45242	havana	protein_coding
AC126755.2	ENSG00000233024	16	-18379331	21245	ensembl_havana	protein_coding
AC129492.3	ENSG00000263620	17	-8162975	12159	havana	protein_coding
AC131097.2	ENSG00000216921	2	-241902551	8566	havana	protein_coding
AC131160.1	ENSG00000283765	3	-183884889	69321	havana	protein_coding
AC133551.1	ENSG00000274175	KI270728.1	17233	2599	ensembl	protein_coding
AC133555.3	ENSG00000258150	16	-29467833	2866	havana	protein_coding
AC134669.2	ENSG00000265118	17	-31318831	13618	havana	protein_coding
AC134772.2	ENSG00000282827	3	48446845	20799	havana	protein_coding
AC135050.2	ENSG00000255439	16	-31094956	11517	havana	protein_coding
AC135068.1	ENSG00000182974	15	21637908	1083	ensembl_havana	protein_coding
AC135068.3	ENSG00000279408	15	21651843	1195	ensembl_havana	protein_coding
AC135178.2	ENSG00000263809	17	-8383187	14549	havana	protein_coding
AC135586.2	ENSG00000256632	12	132688048	26863	havana	protein_coding
AC136352.3	ENSG00000276760	KI270727.1	-167571	31411	ensembl	protein_coding
AC136352.4	ENSG00000277666	KI270727.1	-101141	1018	ensembl	protein_coding
AC136428.1	ENSG00000259680	16	-33845229	445	havana	protein_coding
AC136612.1	ENSG00000275869	KI270728.1	-936467	2605	ensembl	protein_coding
AC136616.1	ENSG00000273554	KI270728.1	-1147868	8291	ensembl	protein_coding
AC136616.2	ENSG00000277761	KI270728.1	1167456	89739	ensembl	protein_coding
AC136616.3	ENSG00000278782	KI270728.1	1157686	82662	ensembl	protein_coding
AC137834.1	ENSG00000258830	12	-57296484	46875	havana	protein_coding
AC138517.2	ENSG00000283288	5	139470777	3994	havana	protein_coding
AC138647.1	ENSG00000226490	8	141514637	4099	havana	protein_coding
AC138696.1	ENSG00000264668	8	143247109	29293	havana	protein_coding
AC138811.2	ENSG00000260342	16	-18801519	13456	havana	protein_coding
AC138894.1	ENSG00000261832	16	-28492098	35727	havana	protein_coding
AC138969.1	ENSG00000183889	16	16317443	33146	ensembl_havana	protein_coding
AC139530.2	ENSG00000262660	17	81703370	17168	havana	protein_coding
AC140504.1	ENSG00000261130	16	15395753	119594	havana	protein_coding
AC141272.1	ENSG00000277836	KI270728.1	1270983	287	ensembl	protein_coding
AC142391.1	ENSG00000279686	5	-139462707	20391	havana	protein_coding
AC145212.1	ENSG00000274847	GL000194.1	-115055	61461	ensembl	protein_coding
AC145212.2	ENSG00000277400	GL000194.1	-115018	61428	ensembl	protein_coding
AC171558.1	ENSG00000274792	KI270727.1	386277	1342	ensembl	protein_coding
AC171558.3	ENSG00000275249	KI270727.1	372321	1083	ensembl	protein_coding
AC187653.1	ENSG00000248767	7	290169	4252	ensembl_havana	protein_coding
AC213203.1	ENSG00000277475	KI270713.1	-32528	830	ensembl	protein_coding
AC233723.1	ENSG00000262165	17	-4807013	5854	havana	protein_coding
AC233724.12	ENSG00000250782	5	17634459	593	havana	protein_coding
AC233724.16	ENSG00000283740	5	17604176	1200	havana	protein_coding
AC233724.17	ENSG00000283776	5	17632087	596	havana	protein_coding
AC233724.18	ENSG00000283967	5	-17590960	596	havana	protein_coding
AC233724.19	ENSG00000283988	5	-17594394	596	havana	protein_coding
AC233724.20	ENSG00000284356	5	-17597828	596	havana	protein_coding
AC233724.21	ENSG00000284465	5	-17585758	596	havana	protein_coding
AC233724.6	ENSG00000249156	5	17610495	1087	havana	protein_coding
AC233755.1	ENSG00000275063	KI270726.1	41443	432	ensembl	protein_coding
AC233755.2	ENSG00000277856	KI270726.1	26240	293	ensembl	protein_coding
AC233992.2	ENSG00000271698	8	-144355609	2381	havana	protein_coding
AC239799.1	ENSG00000213240	1	-146229000	115348	havana	protein_coding
AC240274.1	ENSG00000271254	KI270711.1	-29626	25014	ensembl	protein_coding
AC243547.3	ENSG00000280778	1	145927257	50553	havana	protein_coding
AC243756.1	ENSG00000270339	1	-146344790	659	ensembl_havana	protein_coding
AC243967.1	ENSG00000267881	19	41708611	52670	havana	protein_coding
AC244197.3	ENSG00000241489	X	-149533935	51392	havana	protein_coding
AC244517.10	ENSG00000279983	5	141223371	22489	havana	protein_coding
AC244517.6	ENSG00000279068	5	141182408	6173	havana	protein_coding
AC245033.1	ENSG00000260836	15	-82555932	15900	havana	protein_coding
AC245748.1	ENSG00000267173	19	-44401608	71913	havana	protein_coding
ACAA1	ENSG00000060971	3	-38137242	34113	ensembl_havana	protein_coding
ACAA2	ENSG00000167315	18	-49813960	31793	ensembl_havana	protein_coding
ACACA	ENSG00000278540	17	-37406818	321830	ensembl_havana	protein_coding
ACACB	ENSG00000076555	12	109116594	151631	ensembl_havana	protein_coding
ACAD10	ENSG00000111271	12	111686055	71051	ensembl_havana	protein_coding
ACAD11	ENSG00000240303	3	-132660723	102585	ensembl_havana	protein_coding
ACAD8	ENSG00000151498	11	134253494	12360	ensembl_havana	protein_coding
ACAD9	ENSG00000177646	3	128879595	36471	ensembl_havana	protein_coding
ACADL	ENSG00000115361	2	-210225491	37552	ensembl_havana	protein_coding
ACADM	ENSG00000117054	1	75724346	63228	ensembl_havana	protein_coding
ACADS	ENSG00000122971	12	120725734	14273	ensembl_havana	protein_coding
ACADSB	ENSG00000196177	10	123008978	49332	ensembl_havana	protein_coding
ACADVL	ENSG00000072778	17	7217124	8148	ensembl_havana	protein_coding
ACAN	ENSG00000157766	15	88803442	71911	ensembl_havana	protein_coding
ACAP1	ENSG00000072818	17	7336528	14949	ensembl_havana	protein_coding
ACAP2	ENSG00000114331	3	-195443078	168342	ensembl_havana	protein_coding
ACAP3	ENSG00000131584	1	-1309609	17233	ensembl_havana	protein_coding
ACAT1	ENSG00000075239	11	108121515	26260	ensembl_havana	protein_coding
ACAT2	ENSG00000120437	6	159760327	18727	ensembl_havana	protein_coding
ACBD3	ENSG00000182827	1	-226186730	42051	ensembl_havana	protein_coding
ACBD4	ENSG00000181513	17	45132599	11581	ensembl_havana	protein_coding
ACBD5	ENSG00000107897	10	-27242130	46916	ensembl_havana	protein_coding
ACBD6	ENSG00000230124	1	-180502954	233301	ensembl_havana	protein_coding
ACBD7	ENSG00000176244	10	-15088776	11253	ensembl_havana	protein_coding
ACCS	ENSG00000110455	11	44065924	18297	ensembl_havana	protein_coding
ACCSL	ENSG00000205126	11	44047980	11996	ensembl_havana	protein_coding
ACD	ENSG00000102977	16	-67660815	3303	ensembl_havana	protein_coding
ACE	ENSG00000159640	17	63477060	21319	ensembl_havana	protein_coding
ACE2	ENSG00000130234	X	-15602148	41115	ensembl_havana	protein_coding
ACER1	ENSG00000167769	19	-6333629	27487	ensembl_havana	protein_coding
ACER2	ENSG00000177076	9	19409058	42961	ensembl_havana	protein_coding
ACER3	ENSG00000078124	11	76860866	165930	ensembl_havana	protein_coding
ACHE	ENSG00000087085	7	-100896974	6980	ensembl_havana	protein_coding
ACIN1	ENSG00000100813	14	-23095614	37050	ensembl_havana	protein_coding
ACKR1	ENSG00000213088	1	159203306	3193	ensembl_havana	protein_coding
ACKR2	ENSG00000144648	3	42804751	83222	havana	protein_coding
ACKR3	ENSG00000144476	2	236567786	14571	ensembl_havana	protein_coding
ACKR4	ENSG00000129048	3	132597236	21730	ensembl_havana	protein_coding
ACLY	ENSG00000131473	17	-41930542	63634	ensembl_havana	protein_coding
ACMSD	ENSG00000153086	2	134838546	63487	ensembl_havana	protein_coding
ACO1	ENSG00000122729	9	32384602	70166	ensembl_havana	protein_coding
ACO2	ENSG00000100412	22	41469124	59864	ensembl_havana	protein_coding
ACOD1	ENSG00000102794	13	76948496	10145	ensembl_havana	protein_coding
ACOT1	ENSG00000184227	14	73537113	6680	ensembl_havana	protein_coding
ACOT11	ENSG00000162390	1	54542256	96935	ensembl_havana	protein_coding
ACOT12	ENSG00000172497	5	-81394179	64174	ensembl_havana	protein_coding
ACOT13	ENSG00000112304	6	24667034	38030	ensembl_havana	protein_coding
ACOT2	ENSG00000119673	14	73567619	8038	ensembl_havana	protein_coding
ACOT4	ENSG00000177465	14	73591705	4790	ensembl_havana	protein_coding
ACOT6	ENSG00000205669	14	73610944	8943	ensembl_havana	protein_coding
ACOT7	ENSG00000097021	1	-6394391	130122	ensembl_havana	protein_coding
ACOT8	ENSG00000101473	20	-45857406	15685	ensembl_havana	protein_coding
ACOT9	ENSG00000123130	X	-23766475	64222	ensembl_havana	protein_coding
ACOX1	ENSG00000161533	17	-75979363	37856	ensembl_havana	protein_coding
ACOX2	ENSG00000168306	3	-58537319	32183	ensembl_havana	protein_coding
ACOX3	ENSG00000087008	4	-8440723	74441	ensembl_havana	protein_coding
ACOXL	ENSG00000153093	2	110732572	385649	ensembl_havana	protein_coding
ACP1	ENSG00000143727	2	264139	14143	ensembl_havana	protein_coding
ACP2	ENSG00000134575	11	-47248906	9604	ensembl_havana	protein_coding
ACP4	ENSG00000142513	19	50790414	4809	ensembl_havana	protein_coding
ACP5	ENSG00000102575	19	-11579008	4348	ensembl_havana	protein_coding
ACP6	ENSG00000162836	1	-147670496	40844	ensembl_havana	protein_coding
ACP7	ENSG00000183760	19	39083912	27580	ensembl_havana	protein_coding
ACPP	ENSG00000014257	3	132317366	50931	ensembl_havana	protein_coding
ACR	ENSG00000100312	22	50738195	7138	ensembl_havana	protein_coding
ACRBP	ENSG00000111644	12	-6647460	9385	ensembl_havana	protein_coding
ACRV1	ENSG00000134940	11	-125681123	9601	ensembl_havana	protein_coding
ACSBG1	ENSG00000103740	15	-78245688	78220	ensembl_havana	protein_coding
ACSBG2	ENSG00000130377	19	6135246	57847	ensembl_havana	protein_coding
ACSF2	ENSG00000167107	17	50426157	48687	ensembl_havana	protein_coding
ACSF3	ENSG00000176715	16	89088374	67471	ensembl_havana	protein_coding
ACSL1	ENSG00000151726	4	-184826818	71223	ensembl_havana	protein_coding
ACSL3	ENSG00000123983	2	222860933	83705	ensembl_havana	protein_coding
ACSL4	ENSG00000068366	X	-109733403	109159	ensembl_havana	protein_coding
ACSL5	ENSG00000197142	10	112374017	54362	ensembl_havana	protein_coding
ACSL6	ENSG00000164398	5	-132012243	62270	ensembl_havana	protein_coding
ACSM1	ENSG00000166743	16	-20698890	75653	ensembl_havana	protein_coding
ACSM2A	ENSG00000183747	16	20451460	36206	ensembl_havana	protein_coding
ACSM2B	ENSG00000066813	16	-20576427	40201	ensembl_havana	protein_coding
ACSM3	ENSG00000005187	16	20610242	187338	ensembl_havana	protein_coding
ACSM4	ENSG00000215009	12	7304283	24440	ensembl_havana	protein_coding
ACSM5	ENSG00000183549	16	20409533	31802	ensembl_havana	protein_coding
ACSM6	ENSG00000173124	10	95194199	34728	ensembl_havana	protein_coding
ACSS1	ENSG00000154930	20	-25058980	52750	ensembl_havana	protein_coding
ACSS2	ENSG00000131069	20	34872145	55816	ensembl_havana	protein_coding
ACSS3	ENSG00000111058	12	80936413	324791	ensembl_havana	protein_coding
ACTA1	ENSG00000143632	1	-229434098	2853	ensembl_havana	protein_coding
ACTA2	ENSG00000107796	10	-88991339	56265	ensembl_havana	protein_coding
ACTB	ENSG00000075624	7	-5563784	36633	ensembl_havana	protein_coding
ACTBL2	ENSG00000169067	5	-57482809	2793	ensembl_havana	protein_coding
ACTC1	ENSG00000159251	15	-34796139	8043	ensembl_havana	protein_coding
ACTG1	ENSG00000184009	17	-81523847	13876	ensembl_havana	protein_coding
ACTG2	ENSG00000163017	2	73892313	27551	ensembl_havana	protein_coding
ACTL10	ENSG00000182584	20	33666497	2027	ensembl_havana	protein_coding
ACTL6A	ENSG00000136518	3	179562879	25528	ensembl_havana	protein_coding
ACTL6B	ENSG00000077080	7	-100656461	13364	ensembl_havana	protein_coding
ACTL7A	ENSG00000187003	9	108862265	1493	ensembl_havana	protein_coding
ACTL7B	ENSG00000148156	9	-108856967	2378	ensembl_havana	protein_coding
ACTL8	ENSG00000117148	1	17755312	71750	ensembl_havana	protein_coding
ACTL9	ENSG00000181786	19	-8698822	1425	ensembl_havana	protein_coding
ACTN1	ENSG00000072110	14	-68979440	105297	ensembl_havana	protein_coding
ACTN2	ENSG00000077522	1	236686453	78177	ensembl_havana	protein_coding
ACTN3	ENSG00000248746	11	66546394	16934	ensembl_havana	protein_coding
ACTN4	ENSG00000130402	19	38647648	83934	ensembl_havana	protein_coding
ACTR10	ENSG00000131966	14	58200079	35556	ensembl_havana	protein_coding
ACTR1A	ENSG00000138107	10	-102502711	40830	ensembl_havana	protein_coding
ACTR1B	ENSG00000115073	2	-97664107	8144	ensembl_havana	protein_coding
ACTR2	ENSG00000138071	2	65227752	43500	ensembl_havana	protein_coding
ACTR3	ENSG00000115091	2	113889959	72636	ensembl_havana	protein_coding
ACTR3B	ENSG00000133627	7	152759748	95629	ensembl_havana	protein_coding
ACTR3C	ENSG00000106526	7	-150323725	79809	ensembl_havana	protein_coding
ACTR5	ENSG00000101442	20	38748441	24078	ensembl_havana	protein_coding
ACTR6	ENSG00000075089	12	100199121	42743	ensembl_havana	protein_coding
ACTR8	ENSG00000113812	3	-53882202	15136	ensembl_havana	protein_coding
ACTRT1	ENSG00000123165	X	-128052398	1436	ensembl_havana	protein_coding
ACTRT2	ENSG00000169717	1	3021482	1420	ensembl_havana	protein_coding
ACTRT3	ENSG00000184378	3	-169769895	2974	ensembl_havana	protein_coding
ACVR1	ENSG00000115170	2	-157875862	139418	ensembl_havana	protein_coding
ACVR1B	ENSG00000135503	12	51951666	45411	ensembl_havana	protein_coding
ACVR1C	ENSG00000123612	2	-157629005	102238	ensembl_havana	protein_coding
ACVR2A	ENSG00000121989	2	147844516	86309	ensembl_havana	protein_coding
ACVR2B	ENSG00000114739	3	38453850	39291	ensembl_havana	protein_coding
ACVRL1	ENSG00000139567	12	51906907	16453	ensembl_havana	protein_coding
ACY1	ENSG00000243989	3	51983277	5924	ensembl_havana	protein_coding
ACY3	ENSG00000132744	11	-67650659	8104	ensembl_havana	protein_coding
ACYP1	ENSG00000119640	14	-75069483	16262	ensembl_havana	protein_coding
ACYP2	ENSG00000170634	2	53970837	334462	ensembl_havana	protein_coding
AD000671.1	ENSG00000188223	19	35745677	8841	havana	protein_coding
AD000671.2	ENSG00000267120	19	-35745432	6180	havana	protein_coding
ADA	ENSG00000196839	20	-44652233	32711	ensembl_havana	protein_coding
ADA2	ENSG00000093072	22	-17221989	43199	ensembl_havana	protein_coding
ADAD1	ENSG00000164113	4	122378965	50836	ensembl_havana	protein_coding
ADAD2	ENSG00000140955	16	84191137	6030	ensembl_havana	protein_coding
ADAL	ENSG00000168803	15	43330673	23881	ensembl_havana	protein_coding
