Gene stable ID	Gene name	Chromosome name	Gene start	Gene end	Strand
ENSG00000256100	AP000721.1	11	63974620	63988346	1
ENSG00000176340	COX8A	11	63974607	63976543	1
ENSG00000275111	ZNF2	2	95165432	95184317	1
ENSG00000163399	ATP1A1	1	116372668	116410261	1
ENSG00000110713	NUP98	11	3671083	3797792	-1
ENSG00000136457	CHAD	17	50464496	50468966	-1
ENSG00000176148	TCP11L1	11	33039417	33105943	1
ENSG00000204520	MICA	6	31399784	31415315	1
ENSG00000278308	NPIPA3	CHR_HSCHR16_1_CTG1	14708949	14726344	1
ENSG00000104205	SGK3	8	66712418	66862022	1
ENSG00000236399	TRIM40	CHR_HSCHR6_MHC_MCF_CTG1	30214604	30227224	1
ENSG00000006016	CRLF1	19	18572220	18607741	-1
ENSG00000225987	PBX2	CHR_HSCHR6_MHC_APD_CTG1	32251742	32257192	-1
ENSG00000230062	ANKRD66	6	46746917	46759506	1
ENSG00000242386	HLA-DMB	CHR_HSCHR6_MHC_MCF_CTG1	32968079	32986577	-1
ENSG00000156269	NAA11	4	79225694	79326050	-1
ENSG00000198055	GRK6	5	177403204	177442901	1
ENSG00000086061	DNAJA1	9	33025211	33039907	1
ENSG00000090054	SPTLC1	9	92031999	92115384	-1
ENSG00000096717	SIRT1	10	67884669	67918390	1
ENSG00000232258	TMEM114	16	8537605	8590193	-1
ENSG00000271810	AL603832.3	1	112702614	112711433	-1
ENSG00000237022	HLA-C	CHR_HSCHR6_MHC_MANN_CTG1	31312208	31315579	-1
ENSG00000198836	OPA1	3	193593144	193697823	1
ENSG00000143862	ARL8A	1	202133404	202144743	-1
ENSG00000249581	CLRN2	4	17515165	17527104	1
ENSG00000134160	TRPM1	15	31001061	31161273	-1
ENSG00000105722	ERF	19	42247572	42255157	-1
ENSG00000176040	TMPRSS7	3	112034843	112081269	1
ENSG00000119471	HSDL2	9	112379937	112472410	1
ENSG00000187908	DMBT1	10	122560665	122643736	1
ENSG00000176555	OR4S1	11	48306223	48307152	1
ENSG00000155966	AFF2	X	148500619	149000663	1
ENSG00000165185	KIAA1958	9	112486847	112669397	1
ENSG00000168542	COL3A1	2	188974320	189012746	1
ENSG00000158747	NBL1	1	19640554	19658456	1
ENSG00000175619	OR4B1	11	48216810	48217739	1
ENSG00000169605	GKN1	2	68974573	68980974	1
ENSG00000118217	ATF6	1	161766294	161964070	1
ENSG00000114942	EEF1B2	2	206159585	206162928	1
ENSG00000151704	KCNJ1	11	128836315	128867373	-1
ENSG00000278550	SLC43A2	CHR_HSCHR17_1_CTG2	1569973	1628886	-1
ENSG00000108387	4-Sep	17	58520250	58540818	-1
ENSG00000185662	SMIM23	5	171782432	171796126	1
ENSG00000182107	TMEM30B	14	61277370	61281840	-1
ENSG00000087884	AAMDC	11	77821109	77918432	1
ENSG00000206072	SERPINB11	18	63647579	63726432	1
ENSG00000156427	FGF18	5	171419656	171457623	1
ENSG00000140262	TCF12	15	56918623	57299281	1
ENSG00000075618	FSCN1	7	5592823	5606655	1
ENSG00000269476	AC010326.2	19	57876765	57916591	-1
ENSG00000172260	NEGR1	1	71395940	72282734	-1
ENSG00000107614	TRDMT1	10	17142254	17202054	-1
ENSG00000182810	DDX28	16	68021274	68023442	-1
ENSG00000204514	ZNF814	19	57848731	57889074	-1
ENSG00000166415	WDR72	15	53513741	53762878	-1
ENSG00000250067	YJEFN3	19	19528861	19537581	1
ENSG00000136630	HLX	1	220879400	220885059	1
ENSG00000144827	ABHD10	3	111979010	111993363	1
ENSG00000171466	ZNF562	19	9641808	9675086	-1
ENSG00000151475	SLC25A31	4	127730378	127774299	1
ENSG00000198729	PPP1R14C	6	150143076	150250357	1
ENSG00000111863	ADTRP	6	11712054	11807046	-1
ENSG00000143507	DUSP10	1	221701424	221742176	-1
ENSG00000233418	DHX16	CHR_HSCHR6_MHC_DBB_CTG1	30643349	30663298	-1
ENSG00000109956	B3GAT1	11	134378504	134411918	-1
ENSG00000196610	HLA-DQB2	CHR_HSCHR6_MHC_QBL_CTG1	32684806	32692245	-1
ENSG00000103495	MAZ	16	29806106	29811164	1
ENSG00000168484	SFTPC	8	22156913	22164479	1
ENSG00000126752	SSX1	X	48255317	48267444	1
ENSG00000196604	POTEF	2	130074030	130129222	-1
ENSG00000160224	AIRE	21	44285838	44298648	1
ENSG00000125779	PANK2	20	3888839	3929882	1
ENSG00000258674	AC011448.1	19	19516227	19536076	1
ENSG00000108587	GOSR1	17	30477362	30527592	1
ENSG00000070371	CLTCL1	22	19179473	19291716	-1
ENSG00000106443	PHF14	7	10973872	11169630	1
ENSG00000197566	ZNF624	17	16620737	16653856	-1
ENSG00000165583	SSX5	X	48186220	48196763	-1
ENSG00000144834	TAGLN3	3	111998664	112013887	1
ENSG00000114446	IFT57	3	108160812	108222570	-1
ENSG00000108641	B9D1	17	19337554	19378182	-1
ENSG00000198739	LRRTM3	10	66926006	67099830	1
ENSG00000108821	COL1A1	17	50183289	50201632	-1
ENSG00000112494	UNC93A	6	167271169	167316019	1
ENSG00000183230	CTNNA3	10	65912518	67696169	-1
ENSG00000148516	ZEB1	10	31318495	31529814	1
ENSG00000132294	EFR3A	8	131904088	132013642	1
ENSG00000135334	AKIRIN2	6	87675072	87702209	-1
ENSG00000196235	SUPT5H	19	39436156	39476670	1
ENSG00000160392	C19orf47	19	40319536	40348527	-1
ENSG00000072736	NFATC3	16	68084751	68229259	1
ENSG00000276184	UPK3B	CHR_HSCHR7_2_CTG4_4	76510496	76515744	1
ENSG00000183287	CCBE1	18	59430940	59697380	-1
ENSG00000213246	SUPT4H1	17	58345175	58353093	-1
ENSG00000135506	OS9	12	57693955	57721557	1
ENSG00000115944	COX7A2L	2	42333546	42425088	-1
ENSG00000237012	C6orf136	CHR_HSCHR6_MHC_DBB_CTG1	30637275	30643339	1
ENSG00000185621	LMLN	3	197960200	198043720	1
ENSG00000111907	TPD52L1	6	125119049	125264407	1
ENSG00000152076	CCDC74B	2	130139287	130145134	-1
ENSG00000108375	RNF43	17	58352500	58417595	-1
ENSG00000130054	FAM155B	X	69505241	69532508	1
ENSG00000116138	DNAJC16	1	15526813	15592379	1
ENSG00000160396	HIPK4	19	40379271	40390187	-1
ENSG00000276234	TADA2A	17	37406874	37479730	1
ENSG00000180113	TDRD6	6	46687875	46704319	1
ENSG00000280893	AC009133.6	16	29812261	29820092	1
ENSG00000157557	ETS2	21	38805307	38824955	1
ENSG00000167371	PRRT2	16	29811382	29815892	1
ENSG00000262788	UTP4	CHR_HSCHR16_2_CTG3_1	69142116	69169025	1
ENSG00000227567	APOM	CHR_HSCHR6_MHC_DBB_CTG1	31634594	31640388	1
ENSG00000104738	MCM4	8	47960185	47978160	1
ENSG00000146070	PLA2G7	6	46704201	46735693	-1
ENSG00000099399	MAGEB2	X	30215560	30220089	1
ENSG00000281950	SPDYE16	CHR_HSCHR7_2_CTG4_4	76519194	76529340	-1
ENSG00000175581	MRPL48	11	73787316	73865133	1
ENSG00000034533	ASTE1	3	131013875	131027649	-1
ENSG00000138795	LEF1	4	108047545	108168956	-1
ENSG00000164983	TMEM65	8	124306189	124372692	-1
ENSG00000198798	MAGEB3	X	30230436	30237492	1
ENSG00000120289	MAGEB4	X	30242052	30244193	1
ENSG00000206422	LRRC30	18	7231125	7232047	1
ENSG00000214107	MAGEB1	X	30243730	30252038	1
ENSG00000103126	AXIN1	16	287440	352673	-1
ENSG00000169297	NR0B1	X	30304206	30309598	-1
ENSG00000145246	ATP10D	4	47485288	47593486	1
ENSG00000166482	MFAP4	17	19383442	19387240	-1
ENSG00000005379	TSPOAP1	17	58301228	58328760	-1
ENSG00000234414	RBMY1A1	Y	21511372	21549326	1
ENSG00000075336	TIMM21	18	74148511	74160530	1
ENSG00000120280	CXorf21	X	30558824	30577844	-1
ENSG00000277789	TMC4	CHR_HSCHR19LRC_COX1_CTG3_1	54160591	54173655	-1
ENSG00000174792	C4orf26	4	75556048	75565885	1
ENSG00000181458	TMEM45A	3	100492619	100577444	1
ENSG00000148180	GSN	9	121207794	121332843	1
ENSG00000105402	NAPA	19	47487637	47515240	-1
ENSG00000153291	SLC25A27	6	46652915	46678193	1
ENSG00000167945	PRR25	16	805443	813861	1
ENSG00000166033	HTRA1	10	122461525	122514908	1
ENSG00000172889	EGFL7	9	136658856	136672678	1
ENSG00000140545	MFGE8	15	88898683	88913411	-1
ENSG00000134222	PSRC1	1	109279556	109283186	-1
ENSG00000099800	TIMM13	19	2425624	2427894	-1
ENSG00000242875	RBMY1B	Y	21511338	21549094	1
ENSG00000084764	MAPRE3	2	26970612	27027196	1
ENSG00000179673	RPRML	17	46978156	46979248	-1
ENSG00000164932	CTHRC1	8	103371515	103382997	1
ENSG00000277377	SERPINA1	CHR_HSCHR14_7_CTG1	94378757	94392703	-1
ENSG00000020181	ADGRA2	8	37784191	37844896	1
ENSG00000178297	TMPRSS9	19	2389771	2426239	1
ENSG00000262633	AC005670.2	17	46923133	47049932	1
ENSG00000186732	MPPED1	22	43411196	43507848	1
ENSG00000108433	GOSR2	17	46923075	46975524	1
ENSG00000164048	ZNF589	3	48241100	48299253	1
ENSG00000169764	UGP2	2	63840940	63891562	1
ENSG00000183665	TRMT12	8	124450820	124462150	1
ENSG00000115112	TFCP2L1	2	121216587	121285207	-1
ENSG00000182162	P2RY8	X	1462572	1537107	-1
ENSG00000280165	PCDH20	13	61409685	61415522	-1
ENSG00000116771	AGMAT	1	15572353	15585110	-1
ENSG00000176619	LMNB2	19	2427638	2456996	-1
ENSG00000197991	AL592490.1	13	61409858	61427849	-1
ENSG00000172113	NME6	3	48293264	48301685	-1
ENSG00000228520	RING1	CHR_HSCHR6_MHC_DBB_CTG1	33186401	33190628	1
ENSG00000136936	XPA	9	97674909	97697357	-1
ENSG00000181803	OR6S1	14	20640696	20641691	-1
ENSG00000168874	ATOH8	2	85751344	85788066	1
ENSG00000186714	CCDC73	11	32602246	32794658	-1
ENSG00000160072	ATAD3B	1	1471769	1497848	1
ENSG00000259171	AL163636.2	14	20684587	20700576	1
ENSG00000105711	SCN1B	19	35030466	35040449	1
ENSG00000214274	ANG	14	20684177	20698971	1
ENSG00000134588	USP26	X	133024631	133097109	-1
ENSG00000082516	GEMIN5	5	154887416	154938209	-1
ENSG00000104221	BRF2	8	37843268	37849904	-1
ENSG00000274474	YWHAE	CHR_HSCHR17_2_CTG2	1247054	1303157	-1
ENSG00000258818	RNASE4	14	20684100	20701215	1
ENSG00000172005	MAL	2	95025677	95053996	1
ENSG00000110031	LPXN	11	58526871	58578220	-1
ENSG00000102962	CCL22	16	57358772	57366190	1
ENSG00000152503	TRIM36	5	115124762	115180546	-1
ENSG00000174325	DIRC1	2	188734155	188790104	-1
ENSG00000151651	ADAM8	10	133262403	133276868	-1
ENSG00000169246	NPIPB3	16	21402237	21448567	-1
ENSG00000149100	EIF3M	11	32583798	32606262	1
ENSG00000183434	TFDP3	X	133216669	133218348	-1
ENSG00000186976	EFCAB6	22	43528744	43812337	-1
ENSG00000157851	DPYSL5	2	26847747	26950351	1
ENSG00000168675	LDLRAD4	18	13217498	13652755	1
ENSG00000183303	OR5P2	11	7795905	7796973	-1
ENSG00000161921	CXCL16	17	4733526	4739922	-1
ENSG00000009765	IYD	6	150368892	150405969	1
ENSG00000174473	GALNTL6	4	171812254	173041559	1
ENSG00000261846	AADACL2	CHR_HSCHR3_1_CTG2_1	151744454	151770036	1
ENSG00000076716	GPC4	X	133300103	133415490	-1
ENSG00000137673	MMP7	11	102520508	102530753	-1
ENSG00000182334	OR5P3	11	7824818	7830840	-1
ENSG00000170242	USP47	11	11841423	11959323	1
ENSG00000183378	OVCH2	11	7689438	7706421	-1
ENSG00000183214	MICA	CHR_HSCHR6_MHC_QBL_CTG1	31389818	31406373	1
ENSG00000161920	MED11	17	4731428	4733610	1
ENSG00000111906	HDDC2	6	125219962	125302078	-1
ENSG00000006210	CX3CL1	16	57372458	57385048	1
ENSG00000215009	ACSM4	12	7304284	7328724	1
ENSG00000128596	CCDC136	7	128790757	128822132	1
ENSG00000185274	GALNT17	7	71132169	71713600	1
ENSG00000263513	FAM72C	1	143955364	143971965	-1
ENSG00000078053	AMPH	7	38383704	38631567	-1
ENSG00000242689	CNTF	11	58622673	58625733	1
ENSG00000176988	FMR1NB	X	147981329	148026667	1
ENSG00000276040	SPATA31A7	9	61190003	61196280	1
ENSG00000255073	ZFP91-CNTF	11	58579172	58624639	1
ENSG00000154493	C10orf90	10	126424997	126670446	-1
ENSG00000182793	GSTA5	6	52831655	52846095	-1
ENSG00000158488	CD1E	1	158353696	158357553	1
ENSG00000171126	KCNG3	2	42442017	42494097	-1
ENSG00000136161	RCBTB2	13	48488959	48533256	-1
ENSG00000186660	ZFP91	11	58579111	58621042	1
ENSG00000185988	PLK5	19	1524074	1535456	1
ENSG00000151694	ADAM17	2	9488486	9555792	-1
ENSG00000169692	AGPAT2	9	136673143	136687423	-1
ENSG00000145416	1-Mar	4	163524298	164384050	-1
ENSG00000147684	NDUFB9	8	124539103	124568510	1
ENSG00000165879	FRAT1	10	97319267	97321915	1
ENSG00000178372	CALML5	10	5498697	5499555	-1
ENSG00000164508	HIST1H2AA	6	25726132	25726527	-1
ENSG00000206403	ABHD16A	CHR_HSCHR6_MHC_QBL_CTG1	31677180	31693655	-1
ENSG00000075073	TACR2	10	69403903	69416867	-1
ENSG00000164933	SLC25A32	8	103398635	103415189	-1
ENSG00000178363	CALML3	10	5524009	5526771	1
ENSG00000179832	MROH1	8	144148016	144261940	1
ENSG00000170248	PDCD6IP	3	33798352	33869707	1
ENSG00000121481	RNF2	1	185045364	185102608	1
ENSG00000132669	RIN2	20	19886521	20002457	1
ENSG00000118434	SPACA1	6	88047789	88066832	1
ENSG00000203690	TCP10	6	167357031	167384510	-1
ENSG00000170807	LMOD2	7	123655807	123664290	1
ENSG00000175513	TSGA10IP	11	65945445	65959963	1
ENSG00000213347	MXD3	5	177301461	177312757	-1
ENSG00000164934	DCAF13	8	103414714	103443453	1
ENSG00000170873	MTSS1	8	124550790	124728429	-1
ENSG00000102970	CCL17	16	57404767	57416062	1
ENSG00000217236	SP9	2	174334946	174338492	1
ENSG00000106299	WASL	7	123681935	123749067	-1
ENSG00000197635	DPP4	2	161992241	162074542	-1
ENSG00000162746	FCRLB	1	161721563	161728143	1
ENSG00000100142	POLR2F	22	37952607	38041915	1
ENSG00000133256	PDE6B	4	625584	670782	1
ENSG00000139874	SSTR1	14	38207999	38213067	1
ENSG00000173218	VANGL1	1	115641953	115698224	1
ENSG00000229937	PRPS1L1	7	18026774	18027863	-1
ENSG00000185523	SPATA45	1	212830141	212847649	-1
ENSG00000134330	IAH1	2	9473658	9496543	1
ENSG00000120440	TTLL2	6	167325086	167359503	1
ENSG00000105609	LILRB5	19	54249431	54257301	-1
ENSG00000088882	CPXM1	20	2794069	2800637	-1
ENSG00000152128	TMEM163	2	134455759	134719000	-1
ENSG00000181274	FRAT2	10	97332497	97334709	-1
ENSG00000170456	DENND5B	12	31382223	31591097	-1
ENSG00000148090	AUH	9	91213815	91361913	-1
ENSG00000109586	GALNT7	4	173168753	173323967	1
ENSG00000077150	NFKB2	10	102394110	102402529	1
ENSG00000146047	HIST1H2BA	6	25726777	25727292	1
ENSG00000169230	PRELID1	5	177303774	177306959	1
ENSG00000086696	HSD17B2	16	82035004	82098534	1
ENSG00000170876	TMEM43	3	14124940	14143679	1
ENSG00000143771	CNIH4	1	224356850	224379459	1
ENSG00000048649	RSF1	11	77659996	77821017	-1
ENSG00000059378	PARP12	7	140023744	140063721	-1
ENSG00000228454	C4B	CHR_HSCHR6_MHC_SSTO_CTG1	32007416	32028073	1
ENSG00000100146	SOX10	22	37970686	37987422	-1
ENSG00000151552	QDPR	4	17460261	17512234	-1
ENSG00000141639	MAPK4	18	50560078	50731824	1
ENSG00000162769	FLVCR1	1	212858255	212899363	1
ENSG00000141314	RHBDL3	17	32266176	32324661	1
ENSG00000137094	DNAJB5	9	34989641	34998900	1
ENSG00000124570	SERPINB6	6	2948159	2972165	-1
ENSG00000145526	CDH18	5	19472951	20575873	-1
ENSG00000164070	HSPA4L	4	127781821	127840733	1
ENSG00000103227	LMF1	16	853634	981318	-1
ENSG00000167105	TMEM92	17	50271406	50281485	1
ENSG00000114126	TFDP2	3	141944428	142149544	-1
ENSG00000069424	KCNAB2	1	5991466	6101193	1
ENSG00000169228	RAB24	5	177301198	177303744	-1
ENSG00000128346	C22orf23	22	37943050	37953669	-1
ENSG00000263201	AC040162.4	16	68013436	68015911	-1
ENSG00000128944	KNSTRN	15	40382721	40394246	1
ENSG00000110436	SLC1A2	11	35251206	35420063	-1
ENSG00000103067	ESRP2	16	68229111	68238102	-1
ENSG00000165030	NFIL3	9	91409045	91423862	-1
ENSG00000082515	MRPL22	5	154941070	154969411	1
ENSG00000178919	FOXE1	9	97853254	97856715	1
ENSG00000188917	TRMT2B	X	101009346	101052116	-1
ENSG00000179088	C12orf42	12	103237591	103496010	-1
ENSG00000170860	LSM3	3	14178358	14201119	1
ENSG00000136932	TRMO	9	97904489	97922570	-1
ENSG00000164880	INTS1	7	1470277	1504367	-1
ENSG00000086504	MRPL28	16	367384	370527	-1
ENSG00000108666	C17orf75	17	32324565	32350023	-1
ENSG00000266733	TBC1D29	17	30557112	30563493	1
ENSG00000135776	ABCB10	1	229516582	229558695	-1
ENSG00000075624	ACTB	7	5527151	5563784	-1
ENSG00000185339	TCN2	22	30606838	30627278	1
ENSG00000223767	RNF5	CHR_HSCHR6_MHC_APD_CTG1	32245363	32247802	1
ENSG00000118432	CNR1	6	88139864	88166359	-1
ENSG00000154767	XPC	3	14145147	14178783	-1
ENSG00000185650	ZFP36L1	14	68787660	68796253	-1
ENSG00000089123	TASP1	20	13389392	13638940	-1
ENSG00000251012	AC083800.1	3	119147375	119187807	1
ENSG00000163424	C3orf30	3	119146150	119160042	1
ENSG00000134954	ETS1	11	128458761	128587558	-1
ENSG00000100395	L3MBTL2	22	41205205	41231271	1
ENSG00000176435	CLEC14A	14	38254103	38256369	-1
ENSG00000120278	PLEKHG1	6	150599883	150843665	1
ENSG00000174225	ARL13A	X	100969708	100990829	1
ENSG00000114638	UPK1B	3	119173517	119205153	1
ENSG00000167264	DUS2	16	67987746	68079320	1
ENSG00000204525	HLA-C	6	31268749	31272130	-1
ENSG00000176160	HSF5	17	58420167	58488384	-1
ENSG00000206299	TAP2	CHR_HSCHR6_MHC_QBL_CTG1	32750528	32767476	-1
ENSG00000283378	BX088645.1	9	61330717	61453030	1
ENSG00000126950	TMEM35A	X	101078720	101096364	1
ENSG00000158813	EDA	X	69616067	70039469	1
ENSG00000165716	FAM69B	9	136712570	136724050	1
ENSG00000054356	PTPRN	2	219289623	219309648	-1
ENSG00000177459	ERICH5	8	98064311	98093610	1
ENSG00000078269	SYNJ2	6	157981887	158099176	1
ENSG00000119314	PTBP3	9	112217716	112333667	-1
ENSG00000102606	ARHGEF7	13	111114559	111305737	1
ENSG00000108389	MTMR4	17	58489529	58517905	-1
ENSG00000169071	ROR2	9	91563091	91950162	-1
ENSG00000105700	KXD1	19	18557762	18569387	1
ENSG00000118017	A4GNT	3	138123718	138132387	-1
ENSG00000197976	AKAP17A	X	1591593	1602514	1
ENSG00000147687	TATDN1	8	124488485	124539458	-1
ENSG00000100029	PES1	22	30576625	30607083	-1
ENSG00000169851	PCDH7	4	30720415	31146805	1
ENSG00000268279	AC090004.1	3	14135217	14148252	1
ENSG00000174963	ZIC4	3	147386046	147406860	-1
ENSG00000175467	SART1	11	65961689	65979828	1
ENSG00000154114	TBCEL	11	121024072	121090775	1
ENSG00000126550	HTN1	4	70050402	70058845	1
ENSG00000198586	TLK1	2	170990823	171231314	-1
ENSG00000142949	PTPRF	1	43525187	43623666	1
ENSG00000141682	PMAIP1	18	59899948	59904306	1
ENSG00000010244	ZNF207	17	32350117	32381886	1
ENSG00000146039	SLC17A4	6	25754699	25781191	1
ENSG00000266302	AC098850.4	17	16690261	16804453	1
ENSG00000102858	MGRN1	16	4616493	4690974	1
ENSG00000119396	RAB14	9	121178137	121223014	-1
ENSG00000198830	HMGN2	1	26472450	26475972	1
ENSG00000170160	CCDC144A	17	16689537	16777881	1
ENSG00000100399	CHADL	22	41229510	41240934	-1
ENSG00000099937	SERPIND1	22	20773879	20787720	1
ENSG00000274829	PARN	CHR_HSCHR16_1_CTG1	14435701	14632727	-1
ENSG00000087460	GNAS	20	58839718	58911192	1
ENSG00000166347	CYB5A	18	74250847	74292016	-1
ENSG00000169223	LMAN2	5	177331562	177351852	-1
ENSG00000125531	FNDC11	20	63547891	63556708	1
ENSG00000104814	MAP4K1	19	38587641	38618882	-1
ENSG00000099940	SNAP29	22	20858983	20891218	1
ENSG00000023228	NDUFS1	2	206114817	206159603	-1
ENSG00000164219	PGGT1B	5	115204012	115262872	-1
ENSG00000067225	PKM	15	72199029	72231822	-1
ENSG00000152223	EPG5	18	45847609	45967274	-1
ENSG00000108176	DNAJC12	10	67796665	67838166	-1
ENSG00000187094	CCK	3	42257825	42266207	-1
ENSG00000241973	PI4KA	22	20707691	20859417	-1
ENSG00000082258	CCNT2	2	134918235	134959342	1
ENSG00000132485	ZRANB2	1	71063291	71081297	-1
ENSG00000161405	IKZF3	17	39757715	39864188	-1
ENSG00000064763	FAR2	12	29149103	29340980	1
ENSG00000139445	FOXN4	12	109277979	109309220	-1
ENSG00000152977	ZIC1	3	147393422	147510293	1
ENSG00000102891	MT4	16	56565049	56568957	1
ENSG00000144820	ADGRG7	3	100609589	100695479	1
ENSG00000105707	HPN	19	35040506	35066571	1
ENSG00000149177	PTPRJ	11	47980558	48170841	1
ENSG00000015532	XYLT2	17	50346092	50363138	1
ENSG00000137871	ZNF280D	15	56630181	56918571	-1
ENSG00000151702	FLI1	11	128686535	128813267	1
ENSG00000087250	MT3	16	56589074	56591088	1
ENSG00000183166	CALN1	7	71779491	72447151	-1
ENSG00000135801	TAF5L	1	229593111	229626047	-1
ENSG00000274671	MARVELD2	CHR_HSCHR5_2_CTG1_1	69415353	69444141	1
ENSG00000271567	PPIAL4E	1	144372875	144373659	-1
ENSG00000121486	TRMT1L	1	185118098	185157072	-1
ENSG00000248771	SMIM31	4	164754064	164803795	1
ENSG00000178078	STAP2	19	4324043	4342786	-1
ENSG00000163818	LZTFL1	3	45823316	45916042	-1
ENSG00000234745	HLA-B	6	31269491	31357188	-1
ENSG00000170683	OR10A3	11	7937171	7941708	-1
ENSG00000108239	TBC1D12	10	94402504	94535930	1
ENSG00000130589	HELZ2	20	63558086	63574239	-1
ENSG00000182261	NLRP10	11	7959424	7965426	-1
ENSG00000087502	ERGIC2	12	29337352	29381189	-1
ENSG00000160570	DEDD2	19	42198598	42220140	-1
ENSG00000114455	HHLA2	3	108296490	108378285	1
ENSG00000153086	ACMSD	2	134838547	134902034	1
ENSG00000226650	KIF4B	5	155013755	155018132	1
ENSG00000023734	STRAP	12	15882391	15903478	1
ENSG00000101443	WFDC2	20	45469706	45481532	1
ENSG00000169184	MN1	22	27748277	27801498	-1
ENSG00000119969	HELLS	10	94501434	94613905	1
ENSG00000136929	HEMGN	9	97926791	97944856	-1
ENSG00000187922	LCN10	9	136738167	136743356	-1
ENSG00000120645	IQSEC3	12	66765	178460	1
ENSG00000161677	JOSD2	19	50505998	50511353	-1
ENSG00000166589	CDH16	16	66908122	66918984	-1
ENSG00000276023	DUSP14	17	37489831	37513501	1
ENSG00000106302	HYAL4	7	123828983	123877478	1
ENSG00000230332	RNF39	CHR_HSCHR6_MHC_MCF_CTG1	30148763	30154384	-1
ENSG00000136938	ANP32B	9	97983361	98015943	1
ENSG00000135763	URB2	1	229626234	229660199	1
ENSG00000237403	PPP1R11	CHR_HSCHR6_MHC_MCF_CTG1	30145206	30148830	1
ENSG00000177483	RBM44	2	237798389	237842808	1
ENSG00000204003	AL355987.1	9	136738167	136748453	-1
ENSG00000138231	DBR1	3	138161012	138174949	-1
ENSG00000173250	GPR151	5	146513103	146516190	-1
ENSG00000173585	CCR9	3	45886504	45903177	1
ENSG00000267206	LCN6	9	136744011	136748528	-1
ENSG00000197785	ATAD3A	1	1512151	1534687	1
ENSG00000107872	FBXL15	10	102419189	102423136	1
ENSG00000177575	CD163	12	7470813	7503893	-1
ENSG00000266826	AC011195.2	17	58660424	58692018	-1
ENSG00000198326	TMEM239	20	2816302	2820284	1
ENSG00000170881	RNF139	8	124474738	124487914	1
ENSG00000155313	USP25	21	15730025	15880069	1
ENSG00000121101	TEX14	17	58556678	58692055	-1
ENSG00000173480	ZNF417	19	57900296	57916610	-1
ENSG00000258713	C20orf141	20	2814987	2815833	1
ENSG00000154545	MAGED4	X	52184823	52192268	1
ENSG00000059915	PSD	10	102402617	102421539	-1
ENSG00000033867	SLC4A7	3	27372721	27484420	-1
ENSG00000131697	NPHP4	1	5862811	5992473	-1
ENSG00000124831	LRRFIP1	2	237627576	237813682	1
ENSG00000241690	AL035460.1	20	2814968	2818066	1
ENSG00000198466	ZNF587	19	57849857	57865112	1
ENSG00000095951	HIVEP1	6	12008762	12164999	1
ENSG00000183607	GKN2	2	68945232	68952970	-1
ENSG00000181588	MEX3D	19	1554669	1568058	-1
ENSG00000169282	KCNAB1	3	156037701	156539138	1
ENSG00000156475	PPP2R2B	5	146581146	147084784	-1
ENSG00000231268	AGER	CHR_HSCHR6_MHC_APD_CTG1	32247977	32251333	-1
ENSG00000181924	COA4	11	73872667	73876988	-1
ENSG00000198576	ARC	8	142611044	142614472	-1
ENSG00000167470	MIDN	19	1248553	1259140	1
ENSG00000138433	CIR1	2	174348022	174395715	-1
ENSG00000268750	AC010522.1	19	57819719	57858941	1
ENSG00000149262	INTS4	11	77878720	77994678	-1
ENSG00000083828	ZNF586	19	57769655	57819939	1
ENSG00000161016	RPL8	8	144789765	144792587	-1
ENSG00000175575	PAAF1	11	73876699	73931124	1
ENSG00000125247	TMTC4	13	100603927	100675093	-1
ENSG00000143494	VASH2	1	212950520	212992037	1
ENSG00000131042	LILRB2	19	54273821	54281184	-1
ENSG00000143512	HHIPL2	1	222522258	222548103	-1
