name	ensembl_id	chromosome	position	length	source	type
4930404N11Rik	ENSMUSG00000020234	10	-81365816	2749	ensembl_havana	protein_coding
4930407I10Rik	ENSMUSG00000075524	15	82059150	7387	ensembl	protein_coding
4930412O13Rik	ENSMUSG00000025783	2	9881251	2669	ensembl_havana	protein_coding
4930415F15Rik	ENSMUSG00000020191	11	11462093	53098	ensembl_havana	protein_coding
4930415L06Rik	ENSMUSG00000035387	X	-89932852	2754	ensembl_havana	protein_coding
4930415O20Rik	ENSMUSG00000022993	15	98571003	18584	ensembl	protein_coding
4930426L09Rik	ENSMUSG00000026736	2	18998342	1458	ensembl	protein_coding
4930427A07Rik	ENSMUSG00000037466	12	113156420	9627	ensembl_havana	protein_coding
4930430A15Rik	ENSMUSG00000027157	2	-111229602	67541	ensembl_havana	protein_coding
4930430F08Rik	ENSMUSG00000046567	10	-100590423	18158	ensembl_havana	protein_coding
4930432K21Rik	ENSMUSG00000008129	8	84148024	24565	ensembl_havana	protein_coding
4930432M17Rik	ENSMUSG00000074248	3	121670761	12220	ensembl_havana	protein_coding
4930433I11Rik	ENSMUSG00000091692	7	40987542	7892	ensembl_havana	protein_coding
4930435E12Rik	ENSMUSG00000022798	16	-38828749	16544	ensembl_havana	protein_coding
4930438A08Rik	ENSMUSG00000069873	11	58274798	19490	ensembl_havana	protein_coding
4930442H23Rik	ENSMUSG00000053603	10	-81183849	1244	ensembl	protein_coding
4930444G20Rik	ENSMUSG00000069712	10	-22068079	1772	ensembl_havana	protein_coding
4930444P10Rik	ENSMUSG00000067795	1	-16093325	27346	ensembl_havana	protein_coding
4930447A16Rik	ENSMUSG00000022288	15	37425553	15090	ensembl_havana	protein_coding
4930447C04Rik	ENSMUSG00000021098	12	-72940774	59665	ensembl_havana	protein_coding
4930447F04Rik	ENSMUSG00000031182	X	-66304224	863	havana	protein_coding
4930449I24Rik	ENSMUSG00000079093	5	146502398	2784	ensembl_havana	protein_coding
4930451G09Rik	ENSMUSG00000022543	16	4968935	10026	ensembl	protein_coding
4930451I11Rik	ENSMUSG00000045989	7	-126831639	1171	ensembl_havana	protein_coding
4930452B06Rik	ENSMUSG00000021747	14	-8666240	235048	ensembl_havana	protein_coding
4930453N24Rik	ENSMUSG00000059920	16	-64771161	19410	ensembl_havana	protein_coding
4930455H04Rik	ENSMUSG00000080907	3	116968266	16139	havana	protein_coding
4930467E23Rik	ENSMUSG00000096265	8	19729575	23951	ensembl_havana	protein_coding
4930470P17Rik	ENSMUSG00000043583	2	-170602017	22599	ensembl_havana	protein_coding
4930474N05Rik	ENSMUSG00000096405	14	36094916	5197	ensembl_havana	protein_coding
4930480E11Rik	ENSMUSG00000035651	X	78369642	1485	ensembl_havana	protein_coding
4930486L24Rik	ENSMUSG00000050345	13	-60864416	21795	ensembl	protein_coding
4930502E18Rik	ENSMUSG00000055555	X	53724825	13615	ensembl_havana	protein_coding
4930503B20Rik	ENSMUSG00000090202	3	-146651317	6124	ensembl_havana	protein_coding
4930503E14Rik	ENSMUSG00000072595	14	-44171371	8202	ensembl_havana	protein_coding
4930503L19Rik	ENSMUSG00000044906	18	-70472509	20297	ensembl_havana	protein_coding
4930504O13Rik	ENSMUSG00000052642	11	-58452923	6774	ensembl_havana	protein_coding
4930505A04Rik	ENSMUSG00000040919	11	-30471827	45821	ensembl_havana	protein_coding
4930507D05Rik	ENSMUSG00000097129	10	62449488	1833	ensembl	protein_coding
4930512M02Rik	ENSMUSG00000062511	11	-11627835	38612	ensembl_havana	protein_coding
4930513O06Rik	ENSMUSG00000031270	X	139086242	7162	ensembl_havana	protein_coding
4930516K23Rik	ENSMUSG00000090219	7	-104061445	7845	havana	protein_coding
4930518I15Rik	ENSMUSG00000074629	2	-156857946	1330	ensembl	protein_coding
4930519G04Rik	ENSMUSG00000029564	5	114853663	30216	ensembl_havana	protein_coding
4930519P11Rik	ENSMUSG00000097602	2	-154613437	500	ensembl	protein_coding
4930522H14Rik	ENSMUSG00000060491	4	-109531297	25960	ensembl_havana	protein_coding
4930522L14Rik	ENSMUSG00000072762	5	-109751886	15896	havana	protein_coding
4930523C07Rik	ENSMUSG00000090394	1	160044381	35826	ensembl_havana	protein_coding
4930524B15Rik	ENSMUSG00000020299	11	31965591	14059	ensembl_havana	protein_coding
4930524J08Rik	ENSMUSG00000035364	5	99979060	602	ensembl	protein_coding
4930524N10Rik	ENSMUSG00000059663	X	-154343392	4167	ensembl_havana	protein_coding
4930535I16Rik	ENSMUSG00000096969	4	-123918022	518	ensembl	protein_coding
4930539E08Rik	ENSMUSG00000048905	17	-28915324	18927	ensembl_havana	protein_coding
4930544D05Rik	ENSMUSG00000087279	11	70615847	1042	ensembl_havana	protein_coding
4930544G11Rik	ENSMUSG00000036463	6	65952608	1405	ensembl_havana	protein_coding
4930546C10Rik	ENSMUSG00000024546	18	-68950141	5508	ensembl	protein_coding
4930548H24Rik	ENSMUSG00000029138	5	31485739	2736	ensembl_havana	protein_coding
4930549C01Rik	ENSMUSG00000036921	4	136610436	2789	ensembl_havana	protein_coding
4930550C14Rik	ENSMUSG00000005131	9	53402324	32077	ensembl_havana	protein_coding
4930550L24Rik	ENSMUSG00000046180	X	58909359	10944	ensembl_havana	protein_coding
4930553J12Rik	ENSMUSG00000022931	16	88820214	9629	ensembl_havana	protein_coding
4930553M12Rik	ENSMUSG00000054351	4	-88868379	497	ensembl	protein_coding
4930555G01Rik	ENSMUSG00000096197	14	5050628	8614	ensembl_havana	protein_coding
4930556J24Rik	ENSMUSG00000034493	11	-3976778	39237	havana	protein_coding
4930558C23Rik	ENSMUSG00000105734	3	-95402841	16380	havana	protein_coding
4930558K02Rik	ENSMUSG00000086277	1	-161979636	37550	ensembl_havana	protein_coding
4930562C15Rik	ENSMUSG00000022518	16	4835415	32275	ensembl_havana	protein_coding
4930563D23Rik	ENSMUSG00000051728	16	-92321408	2645	ensembl_havana	protein_coding
4930563I02Rik	ENSMUSG00000086112	14	60087070	9022	havana	protein_coding
4930563M21Rik	ENSMUSG00000050702	9	-56010550	47961	ensembl_havana	protein_coding
4930564D02Rik	ENSMUSG00000051788	3	105066843	11962	ensembl_havana	protein_coding
4930567H17Rik	ENSMUSG00000073141	X	-70394740	839	ensembl_havana	protein_coding
4930568D16Rik	ENSMUSG00000026882	2	-35367729	13511	ensembl_havana	protein_coding
4930572O03Rik	ENSMUSG00000069720	5	-15657059	4773	ensembl_havana	protein_coding
4930578C19Rik	ENSMUSG00000037358	X	-18461397	46516	ensembl_havana	protein_coding
4930578G10Rik	ENSMUSG00000054885	4	42735544	110703	ensembl_havana	protein_coding
4930578I06Rik	ENSMUSG00000021961	14	-63987780	16658	ensembl	protein_coding
4930579F01Rik	ENSMUSG00000012042	3	-138193825	29747	ensembl_havana	protein_coding
4930579G24Rik	ENSMUSG00000027811	3	79629078	3741	ensembl_havana	protein_coding
4930583I09Rik	ENSMUSG00000024088	17	-64836071	3548	ensembl	protein_coding
4930590J08Rik	ENSMUSG00000034063	6	91902808	47916	ensembl_havana	protein_coding
4930595D18Rik	ENSMUSG00000083193	12	-111184491	24641	havana	protein_coding
4930595M18Rik	ENSMUSG00000060673	X	-81458121	38546	ensembl_havana	protein_coding
4930596D02Rik	ENSMUSG00000041068	14	-35811978	2490	ensembl_havana	protein_coding
4931400O07Rik	ENSMUSG00000031194	X	62467990	821	ensembl_havana	protein_coding
4931406B18Rik	ENSMUSG00000013353	7	-43505940	13896	ensembl_havana	protein_coding
4931406C07Rik	ENSMUSG00000031938	9	-15306448	23111	ensembl_havana	protein_coding
4931406P16Rik	ENSMUSG00000066571	7	-34313551	76844	ensembl_havana	protein_coding
4931408C20Rik	ENSMUSG00000073722	1	-26687460	5646	ensembl_havana	protein_coding
4931409K22Rik	ENSMUSG00000038199	5	-24556809	13377	ensembl_havana	protein_coding
4931414P19Rik	ENSMUSG00000022179	14	-54605908	22245	ensembl	protein_coding
4931417E11Rik	ENSMUSG00000056197	6	-73469667	1094	ensembl_havana	protein_coding
4931422A03Rik	ENSMUSG00000046085	2	-104028361	61418	ensembl_havana	protein_coding
4931423N10Rik	ENSMUSG00000026774	2	23207475	59653	ensembl_havana	protein_coding
4931428F04Rik	ENSMUSG00000014837	8	-105289864	9455	ensembl_havana	protein_coding
4931428L18Rik	ENSMUSG00000086727	1	-31222684	87458	ensembl_havana	protein_coding
4931429L15Rik	ENSMUSG00000056617	9	-46319986	16625	ensembl_havana	protein_coding
4931431F19Rik	ENSMUSG00000055643	7	-104129826	1914	ensembl_havana	protein_coding
4931440F15Rik	ENSMUSG00000078157	11	-29825668	3273	havana	protein_coding
4932411N23Rik	ENSMUSG00000058670	X	-126815868	3406	ensembl_havana	protein_coding
4932414N04Rik	ENSMUSG00000079324	2	68656485	91981	ensembl_havana	protein_coding
4932415D10Rik	ENSMUSG00000044581	10	-82316582	34466	ensembl_havana	protein_coding
4932429P05Rik	ENSMUSG00000079513	X	89752267	3223	ensembl_havana	protein_coding
4932438A13Rik	ENSMUSG00000037270	3	36863103	189929	ensembl_havana	protein_coding
4932438H23Rik	ENSMUSG00000039851	16	-91095122	41187	ensembl_havana	protein_coding
4932443I19Rik	ENSMUSG00000090336	8	13705888	37525	ensembl_havana	protein_coding
4933400A11Rik	ENSMUSG00000055357	X	-169779635	3378	ensembl_havana	protein_coding
4933402D24Rik	ENSMUSG00000025961	1	-63769267	14360	ensembl_havana	protein_coding
4933402E13Rik	ENSMUSG00000045330	X	62283498	8579	ensembl_havana	protein_coding
4933402J07Rik	ENSMUSG00000069971	8	87563852	25571	ensembl_havana	protein_coding
4933402N03Rik	ENSMUSG00000013668	7	-131146314	8601	ensembl_havana	protein_coding
4933402N22Rik	ENSMUSG00000067848	5	11918042	4778	ensembl_havana	protein_coding
4933402P03Rik	ENSMUSG00000044084	11	-69818465	1899	ensembl_havana	protein_coding
4933403O08Rik	ENSMUSG00000079460	X	112239048	4803	ensembl_havana	protein_coding
4933405L10Rik	ENSMUSG00000013158	8	105707654	2591	ensembl_havana	protein_coding
4933405O20Rik	ENSMUSG00000084234	7	50599189	1340	havana	protein_coding
4933406M09Rik	ENSMUSG00000050526	1	134385939	5041	ensembl_havana	protein_coding
4933407L21Rik	ENSMUSG00000026224	1	85928482	12141	ensembl_havana	protein_coding
4933408B17Rik	ENSMUSG00000049357	18	-34597468	17622	ensembl_havana	protein_coding
4933409G03Rik	ENSMUSG00000053896	2	68582412	33974	ensembl_havana	protein_coding
4933411K16Rik	ENSMUSG00000090369	19	42052247	1379	ensembl_havana	protein_coding
4933412E24Rik	ENSMUSG00000071749	15	-60016618	1752	ensembl	protein_coding
4933413G19Rik	ENSMUSG00000079304	6	128375455	9688	ensembl_havana	protein_coding
4933414I15Rik	ENSMUSG00000072983	11	-50943765	3054	ensembl_havana	protein_coding
4933415A04Rik	ENSMUSG00000045877	11	43587039	2008	ensembl	protein_coding
4933415F23Rik	ENSMUSG00000073730	1	-23102253	1780	ensembl_havana	protein_coding
4933416C03Rik	ENSMUSG00000074734	10	-116113917	2253	ensembl_havana	protein_coding
4933417A18Rik	ENSMUSG00000021415	13	34924408	31466	ensembl_havana	protein_coding
4933421I07Rik	ENSMUSG00000030463	7	-42448120	2658	ensembl_havana	protein_coding
4933424G06Rik	ENSMUSG00000102416	1	36710148	47804	havana	protein_coding
4933425L06Rik	ENSMUSG00000021718	13	105082121	39660	ensembl_havana	protein_coding
4933427D14Rik	ENSMUSG00000020807	11	-72207459	53530	ensembl_havana	protein_coding
4933427I04Rik	ENSMUSG00000073761	4	123859678	3486	ensembl	protein_coding
4933428G20Rik	ENSMUSG00000047988	11	-97500340	9557	havana	protein_coding
4933428M09Rik	ENSMUSG00000042525	X	139179227	1781	ensembl_havana	protein_coding
4933430I17Rik	ENSMUSG00000058046	4	62525368	22624	ensembl_havana	protein_coding
4933434E20Rik	ENSMUSG00000027942	3	90051635	16711	ensembl_havana	protein_coding
4933436I01Rik	ENSMUSG00000025288	X	-67921450	1586	ensembl_havana	protein_coding
5031410I06Rik	ENSMUSG00000051940	5	-26105362	6694	ensembl_havana	protein_coding
5031439G07Rik	ENSMUSG00000036046	15	-84988551	44615	ensembl_havana	protein_coding
5330417C22Rik	ENSMUSG00000040412	3	-108536536	80842	ensembl_havana	protein_coding
5330417H12Rik	ENSMUSG00000049740	7	-107625161	1190	ensembl	protein_coding
5430401F13Rik	ENSMUSG00000094113	6	131486399	67363	ensembl_havana	protein_coding
5430402E10Rik	ENSMUSG00000044121	X	-77925062	5276	ensembl_havana	protein_coding
5430403G16Rik	ENSMUSG00000072763	5	-109691041	16496	havana	protein_coding
5430416O09Rik	ENSMUSG00000028475	4	43730033	29428	ensembl_havana	protein_coding
5430419D17Rik	ENSMUSG00000006204	7	131174401	132049	ensembl_havana	protein_coding
5430427O19Rik	ENSMUSG00000025058	X	85870353	21145	ensembl_havana	protein_coding
5530400C23Rik	ENSMUSG00000055594	6	133292215	3576	ensembl_havana	protein_coding
5530401A14Rik	ENSMUSG00000020703	11	81860672	33909	ensembl_havana	protein_coding
5730409E04Rik	ENSMUSG00000073755	4	126609817	4553	ensembl_havana	protein_coding
5730455P16Rik	ENSMUSG00000057181	11	-80378034	17542	ensembl_havana	protein_coding
5730480H06Rik	ENSMUSG00000029089	5	48327951	86342	ensembl_havana	protein_coding
5730507C01Rik	ENSMUSG00000073197	12	18514509	20744	ensembl_havana	protein_coding
5730508B09Rik	ENSMUSG00000050549	3	-127896324	27266	ensembl_havana	protein_coding
5730522E02Rik	ENSMUSG00000032985	11	-26210763	608000	ensembl_havana	protein_coding
5730559C18Rik	ENSMUSG00000041605	1	-136234264	20733	ensembl_havana	protein_coding
5730596B20Rik	ENSMUSG00000056468	6	52177497	3353	ensembl	protein_coding
5830411N06Rik	ENSMUSG00000054672	7	140247283	53452	ensembl_havana	protein_coding
5830473C10Rik	ENSMUSG00000070690	5	90561106	36764	ensembl_havana	protein_coding
5930422O12Rik	ENSMUSG00000048544	8	33428708	839	ensembl	protein_coding
6030419C18Rik	ENSMUSG00000066607	9	58488602	11177	ensembl_havana	protein_coding
6030445D17Rik	ENSMUSG00000066178	4	136462249	1727	ensembl	protein_coding
6030452D12Rik	ENSMUSG00000054069	8	106500521	6820	ensembl	protein_coding
6030458C11Rik	ENSMUSG00000022195	15	-12824657	16480	ensembl	protein_coding
6030468B19Rik	ENSMUSG00000025573	11	117797659	9641	ensembl_havana	protein_coding
6030498E09Rik	ENSMUSG00000051361	X	38772670	190015	ensembl_havana	protein_coding
6330408A02Rik	ENSMUSG00000070814	7	-13278721	19754	ensembl_havana	protein_coding
6330409D20Rik	ENSMUSG00000009551	2	-32741016	8396	ensembl_havana	protein_coding
6430531B16Rik	ENSMUSG00000073795	7	-139978755	6452	ensembl_havana	protein_coding
6430548M08Rik	ENSMUSG00000031824	8	120114151	51154	ensembl_havana	protein_coding
6430550D23Rik	ENSMUSG00000074646	2	-156007977	34698	ensembl_havana	protein_coding
6430571L13Rik	ENSMUSG00000037977	9	107340601	11820	ensembl_havana	protein_coding
6430573F11Rik	ENSMUSG00000039620	8	36457547	59022	ensembl_havana	protein_coding
6430628N08Rik	ENSMUSG00000034185	4	115890664	8562	ensembl_havana	protein_coding
6720489N17Rik	ENSMUSG00000072066	13	-62624182	21169	ensembl_havana	protein_coding
6820408C15Rik	ENSMUSG00000032680	2	152415586	28743	ensembl_havana	protein_coding
7420426K07Rik	ENSMUSG00000074123	9	98903118	1503	ensembl_havana	protein_coding
7420461P10Rik	ENSMUSG00000091060	1	-162658219	11026	ensembl_havana	protein_coding
7530416G11Rik	ENSMUSG00000096607	15	-85503227	10491	ensembl	protein_coding
8030411F24Rik	ENSMUSG00000027444	2	148782008	3928	ensembl_havana	protein_coding
8030423J24Rik	ENSMUSG00000021600	13	70882947	1555	ensembl_havana	protein_coding
8030462N17Rik	ENSMUSG00000047466	18	-77714010	80729	ensembl	protein_coding
8030474K03Rik	ENSMUSG00000046774	X	101794655	3986	ensembl_havana	protein_coding
8430408G22Rik	ENSMUSG00000048489	6	116650608	2185	ensembl_havana	protein_coding
9030612E09Rik	ENSMUSG00000045008	10	43174703	1858	ensembl	protein_coding
9030617O03Rik	ENSMUSG00000021185	12	100779056	117924	ensembl_havana	protein_coding
9030624G23Rik	ENSMUSG00000073158	12	-24097246	54044	ensembl_havana	protein_coding
9030624J02Rik	ENSMUSG00000030982	7	118740225	102740	ensembl_havana	protein_coding
9130008F23Rik	ENSMUSG00000054951	17	-40880558	5076	ensembl	protein_coding
9130011E15Rik	ENSMUSG00000039901	19	-45998488	180344	ensembl	protein_coding
9130019O22Rik	ENSMUSG00000030823	7	-127387166	4906	ensembl_havana	protein_coding
9130023H24Rik	ENSMUSG00000062944	7	-128238031	3573	ensembl_havana	protein_coding
9130204L05Rik	ENSMUSG00000091175	3	-91090803	2666	ensembl_havana	protein_coding
9130213A22Rik	ENSMUSG00000097386	11	-69122589	2535	ensembl	protein_coding
9130230L23Rik	ENSMUSG00000054598	5	-66004285	24927	ensembl_havana	protein_coding
9130401M01Rik	ENSMUSG00000101892	15	-58034325	12066	ensembl_havana	protein_coding
9130409I23Rik	ENSMUSG00000038768	1	181051236	9430	ensembl_havana	protein_coding
9130409J20Rik	ENSMUSG00000085683	11	66956637	8378	havana	protein_coding
9230102O04Rik	ENSMUSG00000079602	2	-9889540	6499	havana	protein_coding
9230104L09Rik	ENSMUSG00000027446	2	-148865038	18327	ensembl_havana	protein_coding
9230109A22Rik	ENSMUSG00000051237	15	-25149159	11629	ensembl	protein_coding
9230110C19Rik	ENSMUSG00000053070	9	-8042823	21151	ensembl_havana	protein_coding
9230110F15Rik	ENSMUSG00000047980	9	-35844150	5821	ensembl_havana	protein_coding
9230112D13Rik	ENSMUSG00000021797	14	-34522801	11182	ensembl	protein_coding
9230113P08Rik	ENSMUSG00000078934	9	35908422	2373	ensembl_havana	protein_coding
9330159F19Rik	ENSMUSG00000004360	10	29211605	19173	ensembl_havana	protein_coding
9330161L09Rik	ENSMUSG00000055271	12	-103407820	998	ensembl	protein_coding
9330182L06Rik	ENSMUSG00000056004	5	9266117	215707	ensembl_havana	protein_coding
9330182O14Rik	ENSMUSG00000094112	15	40142187	6501	ensembl	protein_coding
9430007A20Rik	ENSMUSG00000028593	4	144519821	9531	ensembl_havana	protein_coding
9430015G10Rik	ENSMUSG00000059939	4	156109981	17283	ensembl_havana	protein_coding
9430020K01Rik	ENSMUSG00000033960	18	4634928	47939	ensembl	protein_coding
9430038I01Rik	ENSMUSG00000040139	7	-137410762	35188	ensembl_havana	protein_coding
9430069I07Rik	ENSMUSG00000094447	15	-34356421	7245	ensembl	protein_coding
9430097D07Rik	ENSMUSG00000075405	2	-32575684	1500	ensembl	protein_coding
9530002B09Rik	ENSMUSG00000023263	4	122689274	15854	ensembl_havana	protein_coding
9530003J23Rik	ENSMUSG00000020177	10	-117238703	6466	ensembl_havana	protein_coding
9530053A07Rik	ENSMUSG00000078776	7	28129465	35345	ensembl_havana	protein_coding
9530068E07Rik	ENSMUSG00000036275	11	52396427	12300	ensembl_havana	protein_coding
9530077C05Rik	ENSMUSG00000036411	9	22411512	33168	ensembl_havana	protein_coding
9630041A04Rik	ENSMUSG00000057710	9	101861840	81387	havana	protein_coding
9830107B12Rik	ENSMUSG00000073386	17	-48146307	20702	ensembl	protein_coding
9930012K11Rik	ENSMUSG00000044551	14	-70159502	5097	ensembl_havana	protein_coding
9930021J03Rik	ENSMUSG00000046138	19	-29805989	91587	ensembl_havana	protein_coding
9930022D16Rik	ENSMUSG00000045065	11	109413916	6488	ensembl_havana	protein_coding
9930111J21Rik1	ENSMUSG00000069893	11	-48979398	33248	ensembl_havana	protein_coding
9930111J21Rik2	ENSMUSG00000069892	11	-49051242	35368	ensembl_havana	protein_coding
A030005K14Rik	ENSMUSG00000104423	1	-83059378	1092	havana	protein_coding
A130010J15Rik	ENSMUSG00000079144	1	193168045	9786	ensembl_havana	protein_coding
A130051J06Rik	ENSMUSG00000097643	15	-95791642	3786	ensembl	protein_coding
A1bg	ENSMUSG00000022347	15	-60921270	3681	ensembl	protein_coding
A1cf	ENSMUSG00000052595	19	31868760	80645	ensembl	protein_coding
A230050P20Rik	ENSMUSG00000038884	9	20868641	5665	ensembl_havana	protein_coding
A230065H16Rik	ENSMUSG00000087075	12	111406808	5281	ensembl_havana	protein_coding
A230072I06Rik	ENSMUSG00000074473	8	12278818	1838	ensembl	protein_coding
A26c2	ENSMUSG00000109344	7	-62823673	45250	havana	protein_coding
A2m	ENSMUSG00000030111	6	121635375	43851	ensembl_havana	protein_coding
A2ml1	ENSMUSG00000047228	6	-128581608	41787	ensembl_havana	protein_coding
A330070K13Rik	ENSMUSG00000052014	5	-130384631	5853	ensembl_havana	protein_coding
A3galt2	ENSMUSG00000028794	4	128755363	13934	ensembl_havana	protein_coding
A430005L14Rik	ENSMUSG00000047613	4	153957236	4688	ensembl_havana	protein_coding
A430033K04Rik	ENSMUSG00000056014	5	138622858	29555	ensembl_havana	protein_coding
A430078G23Rik	ENSMUSG00000074497	8	3353414	36884	ensembl_havana	protein_coding
A430089I19Rik	ENSMUSG00000094560	5	-94306796	4277	ensembl_havana	protein_coding
A430105I19Rik	ENSMUSG00000045838	2	-118762661	8503	ensembl_havana	protein_coding
A4galt	ENSMUSG00000047878	15	-83251774	25048	ensembl	protein_coding
A4gnt	ENSMUSG00000037953	9	99612501	9865	ensembl_havana	protein_coding
A530016L24Rik	ENSMUSG00000043122	12	112489447	10479	ensembl_havana	protein_coding
A530032D15Rik	ENSMUSG00000089844	1	-85109853	26784	ensembl_havana	protein_coding
A530064D06Rik	ENSMUSG00000043939	17	-48167270	15374	ensembl	protein_coding
